location_id,pm2_5,pm10,no2,so2,o3,co,aqi
2622787,18.42,19.77,2.09,0.85,52.2,84.45,2
2622788,6.63,7.6,4.84,0.82,34.38,85.05,1
2622791,11.93,13.2,5.31,1.94,58.66,98.07,2
2622793,13.58,14.62,5.29,1.07,57.75,98.9,2
2622795,7.41,7.75,8.18,0.8,40.82,101.09,1
2622796,11.93,13.2,5.31,1.94,58.66,98.07,2
2622798,13.95,15.45,3.17,1.15,60.92,92.37,2
2622800,1.17,2.22,1.5,0.27,30.08,75.55,1
2622802,6.5,7.07,2.54,1.11,37.18,79.48,1
2622805,10.9,13.37,0.63,0.41,52.89,81.29,2
2622806,2.19,2.82,3.44,0.49,28.87,79.65,1
2622807,12.76,13.91,5.3,1.51,58.21,98.48,2
2622810,1.66,3.15,0.9,0.28,31.19,73.6,1
2622812,6.01,6.41,7.94,1.8,36.49,92.31,1
2622814,14.79,16.12,4.53,1.04,46.11,88.62,2
2622816,12.46,14.04,2.37,0.71,47.83,83.96,2
2622818,5.43,6.16,7.77,1.86,65.22,119.71,2
2622819,5.57,6.29,1.97,0.96,34.81,77.52,1
2622821,5.57,6.29,1.97,0.96,34.81,77.52,1
2622823,5.57,6.29,1.97,0.96,34.81,77.52,1
2622825,12.88,14.51,3.24,1.43,61.96,92.41,2
2622827,11.93,13.2,5.31,1.94,58.66,98.07,2
2622829,1.75,2.92,0.93,0.3,31.79,73.57,1
2622831,1.83,2.9,1.02,0.34,31.92,74.04,1
2622833,7.5,7.94,8.64,2.22,37.65,90.35,1
2622835,0.89,2.0,0.84,0.15,29.75,74.48,1
2622837,13.95,15.45,3.17,1.15,60.92,92.37,2
2622838,14.46,16.42,0.91,0.52,55.28,83.14,2
2622840,15.15,16.98,1.02,0.78,63.66,86.22,2
2622841,1.83,3.13,1.02,0.37,31.95,74.38,1
2622843,8.69,9.04,6.79,0.67,42.86,96.82,1
2622844,8.69,9.04,6.79,0.67,42.86,96.82,1
2622845,5.85,6.43,4.29,0.75,35.02,85.99,1
2622847,11.93,13.2,5.31,1.94,58.66,98.07,2
2622848,11.93,13.2,5.31,1.94,58.66,98.07,2
2622849,12.58,15.23,0.87,0.72,60.99,83.97,2
2622850,12.88,14.51,3.24,1.43,61.96,92.41,2
2622851,12.88,14.51,3.24,1.43,61.96,92.41,2
2622852,12.58,15.23,0.87,0.72,60.99,83.97,2
2622855,13.95,15.45,3.17,1.15,60.92,92.37,2
2622858,13.82,15.82,1.16,0.91,65.28,86.7,2
2622860,11.93,13.2,5.31,1.94,58.66,98.07,2
2622863,4.69,5.08,9.66,0.83,49.73,116.07,1
2622866,4.72,4.93,10.38,1.22,41.79,107.28,1
2622868,1.91,2.88,1.11,0.37,32.04,74.5,1
2622871,9.27,9.71,10.59,2.38,38.01,95.12,1
2622873,4.59,5.25,4.02,1.28,36.02,80.69,1
2622875,7.41,7.75,8.18,0.8,40.82,101.09,1
2622877,6.13,6.46,9.56,0.93,38.79,105.35,1
2622878,6.13,6.46,9.56,0.93,38.79,105.35,1
2622879,9.8,10.95,5.3,0.98,38.72,87.88,1
2622881,5.29,5.97,4.79,0.74,75.13,116.1,2
2622883,15.03,16.38,3.09,0.86,59.89,92.34,2
2622885,5.22,5.42,5.48,0.63,34.7,89.33,1
2622887,7.74,8.1,4.65,1.39,40.23,85.01,1
2622889,1.75,3.14,0.96,0.33,31.57,73.99,1
2622891,15.03,16.38,3.09,0.86,59.89,92.34,2
2622893,1.09,1.79,2.2,0.34,29.26,77.33,1
2622895,1.58,3.16,0.83,0.24,30.81,73.21,1
2622897,1.91,2.88,1.11,0.37,32.04,74.5,1
2622899,7.41,7.75,8.18,0.8,40.82,101.09,1
2622901,1.66,3.15,0.9,0.28,31.19,73.6,1
2622903,9.75,10.35,8.2,1.14,52.48,107.72,1
2622905,1.58,3.38,0.86,0.27,30.59,73.63,1
2622907,13.95,15.45,3.17,1.15,60.92,92.37,2
2622908,15.03,16.38,3.09,0.86,59.89,92.34,2
2622909,0.97,2.19,0.92,0.17,29.47,74.5,1
2622912,8.05,8.37,6.17,1.51,40.91,88.49,1
2622914,3.46,4.22,1.88,0.65,34.65,76.98,1
2622916,13.95,15.45,3.17,1.15,60.92,92.37,2
2622917,13.95,15.45,3.17,1.15,60.92,92.37,2
2622918,12.76,13.91,5.3,1.51,58.21,98.48,2
2622920,1.01,2.19,1.44,0.27,28.54,75.33,1
2622922,9.31,9.96,7.63,1.53,54.35,106.46,1
2622924,5.06,5.82,4.43,0.72,33.23,84.0,1
2622926,2.19,2.82,3.44,0.49,28.87,79.65,1
2622927,2.19,2.82,3.44,0.49,28.87,79.65,1
2622929,17.81,19.3,0.74,0.52,60.41,85.26,2
2622930,1.01,2.19,1.44,0.27,28.54,75.33,1
2622931,1.01,2.19,1.44,0.27,28.54,75.33,1
2622932,15.15,16.98,1.02,0.78,63.66,86.22,2
2622934,5.72,6.17,6.63,2.05,37.26,85.37,1
2622936,10.9,13.37,0.63,0.41,52.89,81.29,2
2622938,1.83,3.13,1.02,0.37,31.95,74.38,1
2622941,11.12,12.07,4.53,0.89,41.66,87.91,2
2622942,11.12,12.07,4.53,0.89,41.66,87.91,2
2622943,8.41,9.28,9.6,3.18,51.13,111.9,1
2622944,0.96,2.18,1.07,0.17,27.75,74.61,1
2622946,5.85,6.43,4.29,0.75,35.02,85.99,1
2622948,6.02,6.26,7.88,0.83,35.96,97.17,1
2622950,13.95,15.45,3.17,1.15,60.92,92.37,2
2622951,15.03,16.38,3.09,0.86,59.89,92.34,2
2622953,2.6,3.35,3.52,0.51,28.48,79.44,1
2622955,15.58,16.7,3.2,0.65,54.85,90.55,2
2622958,3.87,4.16,8.66,1.06,34.51,101.74,1
2622960,12.7,13.34,7.53,0.69,55.76,106.27,2
2622961,12.7,13.34,7.53,0.69,55.76,106.27,2
2622962,14.51,15.48,3.56,0.79,46.91,87.06,2
2622964,9.42,10.36,5.02,0.94,39.03,88.34,1
2622966,7.43,7.84,3.11,1.26,39.54,81.46,1
2622968,3.76,4.23,8.73,0.98,60.54,118.87,2
2622970,1.01,2.19,1.44,0.27,28.54,75.33,1
2622972,1.83,3.13,1.02,0.37,31.95,74.38,1
2622975,15.03,16.38,3.09,0.86,59.89,92.34,2
2622977,9.52,11.18,4.03,0.84,42.01,86.35,1
2622979,14.46,16.42,0.91,0.52,55.28,83.14,2
2622981,1.83,3.13,1.02,0.37,31.95,74.38,1
2622983,7.41,7.75,8.18,0.8,40.82,101.09,1
2622985,15.03,16.38,3.09,0.86,59.89,92.34,2
2622986,15.03,16.38,3.09,0.86,59.89,92.34,2
2622987,12.88,14.51,3.24,1.43,61.96,92.41,2
2622990,5.57,6.29,1.97,0.96,34.81,77.52,1
2622991,1.09,1.79,2.2,0.34,29.26,77.33,1
2622993,1.75,3.14,0.96,0.33,31.57,73.99,1
2622995,13.95,15.45,3.17,1.15,60.92,92.37,2
2622996,15.03,16.38,3.09,0.86,59.89,92.34,2
2622998,6.69,6.89,6.43,0.66,36.51,92.15,1
2623000,12.98,14.3,5.75,1.14,43.06,90.71,2
2623002,5.0,5.32,9.64,0.86,46.27,112.26,1
2623004,12.76,13.91,5.3,1.51,58.21,98.48,2
2623006,1.74,2.45,2.66,0.36,26.92,76.67,1
2623008,2.19,2.82,3.44,0.49,28.87,79.65,1
2623010,4.77,5.0,6.54,0.77,34.64,93.47,1
2623011,4.77,5.0,6.54,0.77,34.64,93.47,1
2623012,1.75,3.14,0.96,0.33,31.57,73.99,1
2623014,11.93,13.2,5.31,1.94,58.66,98.07,2
2623016,5.57,6.29,1.97,0.96,34.81,77.52,1
2623018,1.83,3.13,1.02,0.37,31.95,74.38,1
2623020,4.92,5.17,12.88,1.02,35.89,114.08,1
2623022,1.91,2.88,1.11,0.37,32.04,74.5,1
2623024,4.09,4.41,11.55,1.18,47.34,117.52,1
2623026,6.69,6.89,6.43,0.66,36.51,92.15,1
2623028,3.45,4.25,4.38,0.67,30.04,82.22,1
2623030,5.0,6.33,3.46,0.61,34.14,81.86,1
2623032,5.85,6.43,4.29,0.75,35.02,85.99,1
2623033,5.85,6.43,4.29,0.75,35.02,85.99,1
2623034,14.4,15.33,5.28,0.63,57.3,99.31,2
2623036,2.19,2.82,3.44,0.49,28.87,79.65,1
2623037,14.4,15.33,5.28,0.63,57.3,99.31,2
2623040,5.76,6.09,12.74,1.06,35.39,114.06,1
2623042,11.87,12.57,5.09,0.7,46.85,92.83,2
2623044,0.91,2.03,0.98,0.15,28.24,74.56,1
2623045,0.91,2.03,0.98,0.15,28.24,74.56,1
2623046,3.02,4.01,2.78,0.86,33.54,77.22,1
2623048,13.95,15.45,3.17,1.15,60.92,92.37,2
2623050,5.72,6.17,6.63,2.05,37.26,85.37,1
2623052,12.88,14.51,3.24,1.43,61.96,92.41,2
2623053,5.0,5.32,9.64,0.86,46.27,112.26,1
2623054,12.98,14.3,5.75,1.14,43.06,90.71,2
2623058,1.83,3.13,1.02,0.37,31.95,74.38,1
2623060,13.58,14.62,5.29,1.07,57.75,98.9,2
2623065,1.91,2.88,1.11,0.37,32.04,74.5,1
2623067,13.58,14.62,5.29,1.07,57.75,98.9,2
2623069,11.93,13.2,5.31,1.94,58.66,98.07,2
2623071,3.86,4.31,11.51,1.04,52.04,124.32,1
2623073,11.16,12.56,7.33,2.98,54.24,102.91,2
2623075,13.11,15.24,1.13,1.02,66.75,87.19,2
2623076,14.4,15.33,5.28,0.63,57.3,99.31,2
2623078,12.88,14.51,3.24,1.43,61.96,92.41,2
2623080,12.76,13.91,5.3,1.51,58.21,98.48,2
2623082,13.82,15.82,1.16,0.91,65.28,86.7,2
2623083,13.82,15.82,1.16,0.91,65.28,86.7,2
2623084,3.29,3.54,5.86,0.82,33.72,93.0,1
2623088,5.57,6.29,1.97,0.96,34.81,77.52,1
2623089,6.28,6.66,4.49,1.49,38.99,83.09,1
2623090,1.32,2.25,1.56,0.27,31.63,75.77,1
2623093,0.8,1.36,2.04,0.26,25.98,75.31,1
2623095,6.53,6.74,5.95,1.47,44.2,87.58,1
2623097,4.53,4.87,7.23,1.37,35.32,94.27,1
2623100,13.82,15.82,1.16,0.91,65.28,86.7,2
2623102,7.24,8.09,4.73,0.83,36.13,86.17,1
2623104,4.67,5.23,4.16,0.68,33.56,84.47,1
2623106,15.58,16.7,3.2,0.65,54.85,90.55,2
2623108,16.48,18.14,0.88,0.65,62.03,85.74,2
2623109,16.48,18.14,0.88,0.65,62.03,85.74,2
2623110,7.41,7.75,8.18,0.8,40.82,101.09,1
2623111,7.41,7.75,8.18,0.8,40.82,101.09,1
2623112,11.93,13.2,5.31,1.94,58.66,98.07,2
2623114,15.03,16.38,3.09,0.86,59.89,92.34,2
2623115,15.03,16.38,3.09,0.86,59.89,92.34,2
2623116,12.76,13.91,5.3,1.51,58.21,98.48,2
2623118,13.58,14.62,5.29,1.07,57.75,98.9,2
2623119,13.58,14.62,5.29,1.07,57.75,98.9,2
2623120,5.2,5.51,11.21,0.85,40.5,114.32,1
2623122,6.64,7.33,8.8,2.42,54.18,113.08,1
2623124,1.75,2.92,0.93,0.3,31.79,73.57,1
2623127,13.58,14.62,5.29,1.07,57.75,98.9,2
2623128,13.58,14.62,5.29,1.07,57.75,98.9,2
2623129,1.75,2.92,0.93,0.3,31.79,73.57,1
2623131,13.58,14.62,5.29,1.07,57.75,98.9,2
2623132,13.58,14.62,5.29,1.07,57.75,98.9,2
2623134,11.93,13.2,5.31,1.94,58.66,98.07,2
2623136,5.35,5.62,9.34,1.0,35.42,102.2,1
2623138,6.8,7.15,11.37,1.64,36.07,104.68,1
2623140,2.26,2.5,4.11,0.74,32.87,88.37,1
2623141,2.26,2.5,4.11,0.74,32.87,88.37,1
2623142,12.7,13.34,7.53,0.69,55.76,106.27,2
2623143,1.91,2.88,1.11,0.37,32.04,74.5,1
2623146,6.0,6.42,5.56,1.77,38.12,84.23,1
2623148,1.83,2.9,1.02,0.34,31.92,74.04,1
2623150,14.01,16.34,0.69,0.55,58.7,83.53,2
2623152,6.01,6.41,7.94,1.8,36.49,92.31,1
2623154,12.76,13.91,5.3,1.51,58.21,98.48,2
2623156,4.67,5.23,4.16,0.68,33.56,84.47,1
2623157,4.67,5.23,4.16,0.68,33.56,84.47,1
2623158,15.15,16.98,1.02,0.78,63.66,86.22,2
2623160,0.83,1.58,1.99,0.32,27.88,76.73,1
2623162,9.52,11.18,4.03,0.84,42.01,86.35,1
2623164,16.11,17.31,3.02,0.58,58.85,92.3,2
2623166,5.57,6.29,1.97,0.96,34.81,77.52,1
2623168,2.75,3.91,3.18,0.5,30.21,79.61,1
2623169,2.75,3.91,3.18,0.5,30.21,79.61,1
2623170,15.15,16.98,1.02,0.78,63.66,86.22,2
2623172,15.15,16.98,1.02,0.78,63.66,86.22,2
2623173,15.15,16.98,1.02,0.78,63.66,86.22,2
2623174,6.58,6.9,13.66,1.28,33.5,112.42,1
2623176,12.58,15.23,0.87,0.72,60.99,83.97,2
2623178,15.46,21.39,3.05,3.72,93.75,111.67,2
2623180,5.72,6.17,6.63,2.05,37.26,85.37,1
2623182,6.46,7.47,12.87,4.47,48.48,125.9,1
2623184,7.7,8.12,9.99,0.8,45.53,111.67,1
2623186,15.15,16.98,1.02,0.78,63.66,86.22,2
2623188,4.6,4.95,6.49,0.89,57.83,108.16,1
2623190,11.93,13.2,5.31,1.94,58.66,98.07,2
2623191,11.93,13.2,5.31,1.94,58.66,98.07,2
2623192,14.79,16.12,4.53,1.04,46.11,88.62,2
2623194,13.95,15.45,3.17,1.15,60.92,92.37,2
2623195,13.95,15.45,3.17,1.15,60.92,92.37,2
2623196,15.15,16.98,1.02,0.78,63.66,86.22,2
2623198,13.95,15.45,3.17,1.15,60.92,92.37,2
2623200,1.25,2.65,0.79,0.2,30.9,73.77,1
2623201,13.14,13.95,5.18,0.67,52.06,96.06,2
2623202,1.09,1.79,2.2,0.34,29.26,77.33,1
2623203,1.09,1.79,2.2,0.34,29.26,77.33,1
2623204,16.48,18.14,0.88,0.65,62.03,85.74,2
2623206,1.39,2.72,0.74,0.21,32.01,73.49,1
2623210,5.57,6.29,1.97,0.96,34.81,77.52,1
2623212,11.16,12.56,7.33,2.98,54.24,102.91,2
2623213,11.16,12.56,7.33,2.98,54.24,102.91,2
2623214,13.82,15.82,1.16,0.91,65.28,86.7,2
2623215,13.82,15.82,1.16,0.91,65.28,86.7,2
2623216,12.58,15.23,0.87,0.72,60.99,83.97,2
2623218,5.85,6.43,4.29,0.75,35.02,85.99,1
2623220,5.57,6.29,1.97,0.96,34.81,77.52,1
2623221,4.53,4.87,7.23,1.37,35.32,94.27,1
2623223,9.27,9.71,10.59,2.38,38.01,95.12,1
2623225,6.0,6.42,5.56,1.77,38.12,84.23,1
2623227,6.0,6.42,5.56,1.77,38.12,84.23,1
2623229,15.04,16.09,3.38,0.72,50.87,88.8,2
2623231,14.79,16.12,4.53,1.04,46.11,88.62,2
2623232,5.72,6.17,6.63,2.05,37.26,85.37,1
2623233,1.61,2.22,2.64,0.38,32.03,78.51,1
2623235,1.09,1.79,2.2,0.34,29.26,77.33,1
2623236,1.09,1.79,2.2,0.34,29.26,77.33,1
2623237,4.8,5.14,8.06,0.88,52.05,110.21,1
2623239,1.83,2.9,1.02,0.34,31.92,74.04,1
2623240,1.75,2.92,0.93,0.3,31.79,73.57,1
2623243,5.72,6.17,6.63,2.05,37.26,85.37,1
2623245,8.36,8.74,8.8,2.06,39.58,92.06,1
2623247,1.17,2.22,1.5,0.27,30.08,75.55,1
2623249,6.69,6.89,6.43,0.66,36.51,92.15,1
2623251,1.31,2.61,1.47,0.22,27.9,74.92,1
2623253,1.83,3.13,1.02,0.37,31.95,74.38,1
2623257,12.13,12.86,7.47,1.28,55.63,105.41,2
2623259,12.76,13.91,5.3,1.51,58.21,98.48,2
2623261,8.29,8.77,2.8,1.32,39.22,80.97,1
2623263,1.91,2.88,1.11,0.37,32.04,74.5,1
2623264,0.91,2.03,0.98,0.15,28.24,74.56,1
2623266,1.94,2.46,3.13,0.61,33.95,85.04,1
2623268,4.56,4.95,5.87,1.64,36.09,87.17,1
2623270,15.03,16.38,3.09,0.86,59.89,92.34,2
2623272,12.98,14.3,5.75,1.14,43.06,90.71,2
2623273,5.85,6.43,4.29,0.75,35.02,85.99,1
2623276,15.03,16.38,3.09,0.86,59.89,92.34,2
2623277,15.03,16.38,3.09,0.86,59.89,92.34,2
2623278,2.31,2.85,3.9,0.55,30.61,81.42,1
2623279,5.14,5.83,9.53,2.46,56.57,120.32,1
2623281,7.43,7.84,3.11,1.26,39.54,81.46,1
2623283,6.5,7.07,2.54,1.11,37.18,79.48,1
2623285,2.88,3.55,4.14,0.61,30.32,81.82,1
2623287,18.22,19.61,1.64,0.74,54.93,84.72,2
2623290,2.11,2.38,3.6,0.54,31.0,82.78,1
2623292,1.78,2.29,3.36,0.47,29.27,79.86,1
2623293,4.37,4.58,9.27,1.3,41.27,105.2,1
2623295,9.02,9.6,4.77,0.73,39.47,88.42,1
2623297,18.01,19.45,1.19,0.63,57.67,84.99,2
2623298,18.01,19.45,1.19,0.63,57.67,84.99,2
2623299,13.58,14.62,5.29,1.07,57.75,98.9,2
2623300,13.58,14.62,5.29,1.07,57.75,98.9,2
2623301,18.22,19.61,1.64,0.74,54.93,84.72,2
2623303,3.17,4.08,2.48,0.79,33.91,77.14,1
2623305,5.72,6.17,6.63,2.05,37.26,85.37,1
2623308,1.83,3.13,1.02,0.37,31.95,74.38,1
2623310,1.01,1.36,2.91,0.41,28.44,79.11,1
2623312,5.57,6.29,1.97,0.96,34.81,77.52,1
2623314,1.41,3.14,0.81,0.22,30.27,73.46,1
2623315,1.73,2.36,2.46,0.43,33.07,80.16,1
2623317,15.15,16.98,1.02,0.78,63.66,86.22,2
2623319,1.75,3.14,0.96,0.33,31.57,73.99,1
2623321,12.76,13.91,5.3,1.51,58.21,98.48,2
2623327,12.81,13.77,4.04,0.84,44.29,87.48,2
2623329,1.74,2.15,3.66,0.49,30.89,81.01,1
2623331,1.94,2.46,3.13,0.61,33.95,85.04,1
2623333,4.77,5.0,6.54,0.77,34.64,93.47,1
2623335,15.03,16.38,3.09,0.86,59.89,92.34,2
2623336,15.03,16.38,3.09,0.86,59.89,92.34,2
2623337,15.15,16.98,1.02,0.78,63.66,86.22,2
2623338,15.15,16.98,1.02,0.78,63.66,86.22,2
2623339,1.75,2.92,0.93,0.3,31.79,73.57,1
2623341,4.77,5.0,6.54,0.77,34.64,93.47,1
2623343,12.76,13.91,5.3,1.51,58.21,98.48,2
2623344,12.76,13.91,5.3,1.51,58.21,98.48,2
2623345,15.15,16.98,1.02,0.78,63.66,86.22,2
2623346,13.95,15.45,3.17,1.15,60.92,92.37,2
2623348,5.93,6.14,7.43,1.38,43.39,94.18,1
2623350,10.19,10.54,9.37,1.79,38.96,96.21,2
2623357,6.92,7.29,9.78,0.87,42.16,108.51,1
2623359,11.87,12.57,5.09,0.7,46.85,92.83,2
2623360,11.87,12.57,5.09,0.7,46.85,92.83,2
2623361,14.2,15.94,1.22,0.59,53.0,82.95,2
2623362,14.2,15.94,1.22,0.59,53.0,82.95,2
2623363,1.75,3.14,0.96,0.33,31.57,73.99,1
2623365,1.83,2.9,1.02,0.34,31.92,74.04,1
2623367,13.95,15.45,3.17,1.15,60.92,92.37,2
2623368,15.03,16.38,3.09,0.86,59.89,92.34,2
2623370,7.44,8.01,4.53,0.74,37.25,87.21,1
2623371,2.13,3.22,2.62,0.4,28.81,77.7,1
2623373,4.27,4.83,6.31,0.84,68.77,116.71,2
2623375,7.44,8.01,4.53,0.74,37.25,87.21,1
2623377,9.31,9.96,7.63,1.53,54.35,106.46,1
2623379,12.46,14.04,2.37,0.71,47.83,83.96,2
2623381,5.22,5.42,5.48,0.63,34.7,89.33,1
2623383,1.91,2.88,1.11,0.37,32.04,74.5,1
2623385,1.08,2.64,0.32,0.12,38.22,76.15,1
2623387,6.0,6.42,5.56,1.77,38.12,84.23,1
2623388,7.24,8.09,4.73,0.83,36.13,86.17,1
2623390,15.58,16.7,3.2,0.65,54.85,90.55,2
2623391,15.58,16.7,3.2,0.65,54.85,90.55,2
2623393,13.95,15.45,3.17,1.15,60.92,92.37,2
2623394,13.95,15.45,3.17,1.15,60.92,92.37,2
2623395,9.8,10.95,5.3,0.98,38.72,87.88,1
2623397,5.22,5.42,5.48,0.63,34.7,89.33,1
2623399,6.92,7.29,9.78,0.87,42.16,108.51,1
2623401,1.75,3.14,0.96,0.33,31.57,73.99,1
2623403,5.03,5.34,11.07,0.96,38.63,111.96,1
2623405,15.15,16.98,1.02,0.78,63.66,86.22,2
2623407,16.48,18.14,0.88,0.65,62.03,85.74,2
2623409,1.06,2.47,1.07,0.22,27.88,74.42,1
2623410,1.06,2.47,1.07,0.22,27.88,74.42,1
2623411,4.34,4.79,12.36,0.88,45.92,124.16,1
2623412,18.22,19.61,1.64,0.74,54.93,84.72,2
2623413,18.22,19.61,1.64,0.74,54.93,84.72,2
2623416,4.53,4.87,7.23,1.37,35.32,94.27,1
2623418,0.72,1.16,2.29,0.31,26.59,76.73,1
2623422,12.76,13.91,5.3,1.51,58.21,98.48,2
2623424,12.76,13.91,5.3,1.51,58.21,98.48,2
2623426,12.76,13.91,5.3,1.51,58.21,98.48,2
2623427,6.64,7.33,8.8,2.42,54.18,113.08,1
2623430,11.93,13.2,5.31,1.94,58.66,98.07,2
2623432,13.14,13.95,5.18,0.67,52.06,96.06,2
2623434,1.83,2.9,1.02,0.34,31.92,74.04,1
2623435,5.29,5.97,4.79,0.74,75.13,116.1,2
2623436,9.52,11.18,4.03,0.84,42.01,86.35,1
2623440,13.95,15.45,3.17,1.15,60.92,92.37,2
2623442,11.93,13.2,5.31,1.94,58.66,98.07,2
2623444,12.76,13.91,5.3,1.51,58.21,98.48,2
2623445,12.76,13.91,5.3,1.51,58.21,98.48,2
2623446,7.67,8.37,2.06,1.28,34.98,78.05,1
2623449,5.05,5.73,8.56,1.89,60.6,120.21,2
2623451,10.38,11.92,9.37,4.02,49.8,107.77,2
2623453,6.55,7.4,10.83,3.45,51.33,119.48,1
2623455,1.75,2.92,0.93,0.3,31.79,73.57,1
2623457,5.85,6.43,4.29,0.75,35.02,85.99,1
2623459,1.48,3.39,0.82,0.22,29.95,73.31,1
2623461,0.97,2.19,0.92,0.17,29.47,74.5,1
2623465,13.95,15.45,3.17,1.15,60.92,92.37,2
2623467,3.56,4.21,4.18,1.17,34.92,82.56,1
2623469,1.35,2.0,2.42,0.36,30.65,77.92,1
2623471,6.02,6.26,7.88,0.83,35.96,97.17,1
2623473,13.82,15.82,1.16,0.91,65.28,86.7,2
2623474,13.82,15.82,1.16,0.91,65.28,86.7,2
2623476,15.15,16.98,1.02,0.78,63.66,86.22,2
2623477,15.15,16.98,1.02,0.78,63.66,86.22,2
2623478,14.4,15.33,5.28,0.63,57.3,99.31,2
2623480,5.72,6.17,6.63,2.05,37.26,85.37,1
2623482,6.92,7.29,9.78,0.87,42.16,108.51,1
2623483,6.92,7.29,9.78,0.87,42.16,108.51,1
2623484,3.29,3.54,5.86,0.82,33.72,93.0,1
2623486,18.01,19.45,1.19,0.63,57.67,84.99,2
2623487,18.01,19.45,1.19,0.63,57.67,84.99,2
2623488,13.58,14.62,5.29,1.07,57.75,98.9,2
2623489,12.13,12.86,7.47,1.28,55.63,105.41,2
2623492,7.44,8.01,4.53,0.74,37.25,87.21,1
2623493,7.44,8.01,4.53,0.74,37.25,87.21,1
2623494,9.42,10.36,5.02,0.94,39.03,88.34,1
2623496,13.82,15.82,1.16,0.91,65.28,86.7,2
2623498,15.03,16.38,3.09,0.86,59.89,92.34,2
2623500,1.67,2.94,0.84,0.26,31.67,73.1,1
2623502,13.58,14.62,5.29,1.07,57.75,98.9,2
2623504,12.76,13.91,5.3,1.51,58.21,98.48,2
2623508,13.82,15.82,1.16,0.91,65.28,86.7,2
2623510,14.4,15.33,5.28,0.63,57.3,99.31,2
2623512,9.36,10.54,13.48,5.45,40.66,117.75,1
2623514,7.67,8.37,2.06,1.28,34.98,78.05,1
2623516,4.67,5.23,4.16,0.68,33.56,84.47,1
2623517,6.16,8.6,0.39,0.27,49.14,79.43,1
2623518,11.12,12.07,4.53,0.89,41.66,87.91,2
2623519,11.12,12.07,4.53,0.89,41.66,87.91,2
2623520,1.09,1.79,2.2,0.34,29.26,77.33,1
2623522,1.83,2.9,1.02,0.34,31.92,74.04,1
2623524,1.39,2.72,0.74,0.21,32.01,73.49,1
2623525,7.43,7.84,3.11,1.26,39.54,81.46,1
2623527,6.0,6.42,5.56,1.77,38.12,84.23,1
2623529,6.49,6.84,14.36,1.17,32.22,116.05,1
2623530,1.91,2.88,1.11,0.37,32.04,74.5,1
2623532,13.95,15.45,3.17,1.15,60.92,92.37,2
2623534,1.33,2.9,0.8,0.21,30.59,73.62,1
2623536,13.95,15.45,3.17,1.15,60.92,92.37,2
2623537,13.95,15.45,3.17,1.15,60.92,92.37,2
2623538,12.76,13.91,5.3,1.51,58.21,98.48,2
2623540,1.09,1.79,2.2,0.34,29.26,77.33,1
2623542,5.72,6.17,6.63,2.05,37.26,85.37,1
2623545,7.74,8.1,4.65,1.39,40.23,85.01,1
2623547,1.83,3.13,1.02,0.37,31.95,74.38,1
2623549,5.57,6.29,1.97,0.96,34.81,77.52,1
2623551,5.03,5.34,11.07,0.96,38.63,111.96,1
2623552,5.03,5.34,11.07,0.96,38.63,111.96,1
2623553,6.01,6.41,7.94,1.8,36.49,92.31,1
2623555,0.93,1.98,2.23,0.27,25.51,76.08,1
2623557,12.76,13.91,5.3,1.51,58.21,98.48,2
2623559,11.87,12.57,5.09,0.7,46.85,92.83,2
2623561,9.02,9.6,4.77,0.73,39.47,88.42,1
2623563,13.95,15.45,3.17,1.15,60.92,92.37,2
2623565,4.77,5.0,6.54,0.77,34.64,93.47,1
2623567,10.38,11.92,9.37,4.02,49.8,107.77,2
2623569,7.43,7.84,3.11,1.26,39.54,81.46,1
2623571,12.13,12.86,7.47,1.28,55.63,105.41,2
2623573,10.99,11.89,7.36,2.45,55.38,103.69,2
2623575,10.18,12.27,0.81,0.43,51.07,81.19,2
2623577,15.03,16.38,3.09,0.86,59.89,92.34,2
2623579,15.15,16.98,1.02,0.78,63.66,86.22,2
2623580,10.2,10.73,8.77,0.74,50.62,108.99,2
2623582,15.15,16.98,1.02,0.78,63.66,86.22,2
2623584,1.17,2.22,1.5,0.27,30.08,75.55,1
2623586,13.95,15.45,3.17,1.15,60.92,92.37,2
2623588,2.88,3.55,4.14,0.61,30.32,81.82,1
2623590,15.15,16.98,1.02,0.78,63.66,86.22,2
2623591,15.15,16.98,1.02,0.78,63.66,86.22,2
2623592,4.92,5.31,13.4,0.74,38.56,122.35,1
2623595,16.48,18.14,0.88,0.65,62.03,85.74,2
2623597,4.37,5.09,4.71,1.46,35.41,81.31,1
2623599,1.58,3.16,0.83,0.24,30.81,73.21,1
2623601,6.49,6.84,14.36,1.17,32.22,116.05,1
2623603,6.8,7.15,11.37,1.64,36.07,104.68,1
2623604,15.04,16.09,3.38,0.72,50.87,88.8,2
2623609,12.98,14.3,5.75,1.14,43.06,90.71,2
2623610,12.98,14.3,5.75,1.14,43.06,90.71,2
2623613,1.39,2.72,0.74,0.21,32.01,73.49,1
2623614,6.58,6.9,13.66,1.28,33.5,112.42,1
2623616,5.34,6.07,6.87,1.57,68.75,119.52,2
2623617,13.58,14.62,5.29,1.07,57.75,98.9,2
2623619,8.81,9.24,8.47,0.77,45.71,105.03,1
2623620,8.81,9.24,8.47,0.77,45.71,105.03,1
2623621,7.43,7.84,3.11,1.26,39.54,81.46,1
2623623,15.15,16.98,1.02,0.78,63.66,86.22,2
