location_id,pm2_5,pm10,no2,so2,o3,co,aqi,temperature,humidity,wind_speed,latitude,longitude,pollution_source
2844343,1.27,2.74,0.96,0.19,29.87,107.31,1,33.77,57,1.43,29.76431,-95.2706,natural
2844423,7.28,21.76,1.02,0.87,78.73,75.99,2,32.67,44,2.83,34.42048,-119.85057,unknown
2845048,0.53,0.59,0.15,0.04,18.22,76.11,1,29.0,77,2.54,13.672005063516076,100.14150520971182,natural
2845093,12.32,14.37,2.36,0.73,116.4,112.63,3,21.54,24,1.78,37.64339,-118.95642,agricultural
2845135,4.05,5.72,3.31,0.46,10.86,82.82,1,21.55,70,1.54,49.07414355621794,-122.2432709081952,unknown
2845178,4.05,5.72,3.31,0.46,10.86,82.82,1,21.0,70,1.98,49.14149,-122.311078,unknown
2845180,4.62,6.77,3.18,0.57,20.66,82.06,1,21.83,71,2.95,49.282286,-123.057608,unknown
2845347,3.67,4.83,6.63,1.85,13.37,251.52,1,24.95,89,1.51,14.817848930975666,102.88950559496688,industrial
2845636,1.23,1.83,2.35,0.15,21.87,100.3,1,16.53,76,2.03,50.171781,14.296638,unknown
2845837,9.16,11.45,4.09,0.07,20.31,237.52,1,15.26,69,0.81,-35.431312128671166,-71.62151550446009,unknown
2845838,13.73,16.28,6.43,0.48,35.42,281.08,2,9.3,76,2.09,-33.39130347052165,-70.49992019532922,vehicular
2845839,9.16,11.45,4.09,0.07,20.31,237.52,1,15.26,69,0.81,-35.43128029388803,-71.62162835847423,unknown
2845840,13.73,16.28,6.43,0.48,35.42,281.08,2,9.3,76,2.09,-33.39125308264572,-70.49982900022945,vehicular
2845841,13.73,16.28,6.43,0.48,35.42,281.08,2,9.3,76,2.09,-33.391357548016025,-70.50004161338379,vehicular
2846706,4.93,6.88,5.75,0.24,27.03,118.13,1,20.28,67,1.24,47.6644931,-122.3500907,unknown
2846870,3.72,4.74,2.9,0.7,25.28,204.69,1,25.55,91,2.27,15.16195622435345,103.4473178782824,unknown
2846873,7.89,22.6,0.66,0.71,80.43,77.35,2,33.67,40,4.01,34.023,-118.505,unknown
2846878,3.33,4.39,4.07,0.18,29.63,109.02,1,21.01,64,0.82,45.50915728020806,-122.76438018107751,unknown
2846918,8.36,10.34,1.36,0.65,41.61,91.91,1,22.87,50,0.71,43.2077,23.549,unknown
2846966,8.36,10.34,1.36,0.65,41.61,91.91,1,22.87,50,0.71,43.2079,23.5488,unknown
2847010,0.56,1.72,0.04,0.06,76.52,73.89,2,8.44,90,1.84,-34.0201,115.1020623,natural
2847183,1.25,2.02,0.84,0.22,25.96,159.81,1,24.11,96,2.6,14.656188098453695,104.6479380461637,natural
2847189,6.04,7.71,2.24,0.75,37.22,241.22,1,26.79,95,2.05,15.467239994182789,103.89807727980352,unknown
2847190,1.07,1.93,0.15,0.06,21.93,83.72,1,21.08,94,1.19,14.07163576918484,98.99364301926607,natural
2847191,3.73,3.96,1.09,0.33,19.8,213.49,1,25.96,97,0.89,18.082763142301825,100.17276032284325,natural
2847192,0.97,2.08,1.55,0.82,20.35,114.03,1,28.77,84,0.82,14.490412714080469,100.43669131922096,unknown
2847193,2.38,3.3,1.32,0.32,26.35,171.47,1,26.8,95,2.48,15.132768807414523,104.31156419354186,natural
2847194,1.14,1.57,1.09,0.09,56.21,96.62,1,18.31,65,5.75,50.1659683,4.4197825,natural
2847196,1.26,3.73,0.56,0.46,28.05,80.98,1,29.05,77,3.7,12.75573100747808,101.22385802114438,natural
2847198,1.33,1.54,1.11,0.25,36.38,193.34,1,23.03,95,0.74,20.172104137137712,100.11495065829588,natural
2847199,3.67,4.83,6.63,1.85,13.37,251.52,1,24.94,90,1.86,14.924239991191785,102.83397082105888,industrial
2847200,2.87,3.15,2.69,0.33,23.8,253.99,1,24.01,97,5.75,18.161524900880167,103.37388227367104,unknown
2847201,6.06,6.45,1.54,0.45,21.99,221.87,1,25.94,97,1.04,17.914424417093098,99.30777676331051,unknown
2847202,2.96,3.66,3.35,0.78,26.44,209.42,1,23.78,99,3.57,16.474516060555143,102.84070593309497,industrial
2847203,1.0,1.1,0.66,0.11,39.22,176.49,1,23.0,96,0.93,20.37799475180888,100.02748244236572,natural
2847205,1.46,2.37,0.78,0.27,28.27,168.26,1,23.57,97,2.43,14.54312957336052,104.71854715911172,natural
2847206,1.0,1.1,0.66,0.11,39.22,176.49,1,23.0,96,0.75,20.27491375532466,100.08676619657707,natural
2847207,4.99,6.69,7.26,2.05,16.16,277.94,1,24.93,89,2.18,15.08809077921939,102.97314965290244,industrial
2847294,0.95,3.01,0.72,0.41,57.29,112.29,1,16.24,93,2.45,56.1614912,-4.161221,natural
2847298,1.46,2.0,0.33,0.03,42.33,76.74,1,20.81,75,4.5,-34.79488517026303,-58.40140165642574,natural
2847299,1.66,2.27,0.33,0.03,41.18,76.59,1,20.12,80,6.07,-34.667282,-58.32922,natural
2847305,0.74,0.93,3.65,0.37,32.98,118.24,1,19.35,56,6.17,45.31738446136235,-75.68849747543955,unknown
2847307,0.95,3.01,0.72,0.41,57.29,112.29,1,16.24,93,2.45,56.1614912,-4.161221,natural
2847308,0.74,0.93,3.65,0.37,32.98,118.24,1,19.35,56,6.17,45.31738446136235,-75.68849747543955,unknown
2847309,0.59,0.86,1.06,0.1,41.76,95.64,1,16.8,71,1.59,49.512738406314675,7.092791591550376,natural
2847325,21.81,25.18,5.24,3.43,73.0,331.16,2,19.34,16,2.77,-26.723,27.877,vehicular
2847326,21.81,25.18,5.24,3.43,73.0,331.16,2,19.34,16,2.77,-26.724689,27.884772,vehicular
2847558,4.04,4.3,5.51,1.03,41.97,109.0,1,24.36,57,2.88,48.3924669,-89.3070117,unknown
2847607,3.88,14.11,0.75,0.62,57.53,73.12,1,29.57,42,7.46,37.06426581226909,-122.22633788558817,natural
2847608,3.88,14.11,0.75,0.62,57.53,73.12,1,29.57,42,7.46,37.06426581226909,-122.22633788558817,natural
2847610,0.5,0.5,0.57,0.04,38.01,94.45,1,17.0,90,2.31,45.52633,-73.52326,natural
2847612,5.41,6.26,5.24,0.79,46.73,128.86,1,21.51,42,1.56,42.49329066432857,-83.69825400336421,unknown
2848085,1.65,2.76,4.62,0.68,38.23,115.99,1,17.88,76,2.28,53.57298278808594,10.061548233032228,unknown
2848498,4.99,13.13,1.59,1.02,80.92,82.02,2,32.06,24,1.35,36.01867,-120.90492,unknown
2848499,4.04,13.38,0.98,0.71,67.63,77.18,2,31.32,35,3.55,36.89046,-121.64522,natural
2848543,3.75,4.65,4.14,1.23,26.92,214.23,1,23.87,98,3.33,16.2072670990296,102.6615149381862,industrial
2848545,3.56,3.79,4.11,0.78,61.92,95.47,2,24.41,40,3.02,40.59017,-105.02006,unknown
2848549,0.89,0.95,0.61,0.08,41.05,176.28,1,23.18,98,0.65,20.297601712763186,100.38589414207362,natural
2848632,3.67,4.83,6.63,1.85,13.37,251.52,1,24.97,90,1.89,14.94675673705216,102.85642746135028,industrial
2848810,0.57,0.75,0.36,0.15,21.58,83.22,1,29.54,73,2.35,13.8929,100.5258,natural
2848864,14.43,16.52,11.85,5.04,16.29,471.93,2,19.34,99,0.62,27.68189114,85.28707804,vehicular
2848950,5.15,6.0,2.21,0.38,35.24,255.38,1,24.91,95,2.18,15.810264445974283,104.71285338712056,unknown
2849035,12.78,13.81,1.57,0.46,63.95,128.73,2,23.36,53,2.33,47.44513,21.632067,agricultural
2849176,6.59,10.77,0.53,0.34,54.57,116.71,1,28.07,85,1.26,-6.386604881271759,106.82669253666032,unknown
2849677,1.15,1.88,4.5,0.87,32.49,105.88,1,17.55,73,2.63,51.8048817,8.8426491,unknown
2849808,1.03,3.24,1.96,0.85,35.16,93.26,1,36.3,40,1.65,30.257969,-97.716822,unknown
2849853,2.25,7.44,0.36,0.38,81.04,100.44,2,22.73,57,7.2,43.115216705,5.976690911,natural
2850409,6.16,8.22,2.46,0.86,26.38,250.37,1,22.24,100,0.76,17.426687368214814,98.46186558690349,industrial
2850582,0.73,1.31,0.08,0.04,24.05,94.8,1,23.77,100,0.71,15.79749773165,98.58490525995242,natural
2851283,8.68,20.75,1.06,0.69,81.56,90.82,2,31.55,21,3.53,34.68459163139503,-118.18147122859956,unknown
2851287,1.38,2.19,1.69,0.23,60.93,100.83,2,20.18,57,4.16,51.185676396565825,4.44971703909721,natural
2851582,11.15,35.38,2.39,0.87,77.78,93.08,2,30.58,30,7.24,31.660974,-8.027883,agricultural
2851897,0.74,0.93,3.65,0.37,32.98,118.24,1,19.44,56,6.18,45.3279086,-75.7747801,unknown
2852032,4.77,6.71,5.86,0.3,25.01,120.33,1,20.87,66,1.27,47.58049,-122.3118,unknown
2852035,3.56,10.79,1.43,0.75,63.85,78.73,2,31.08,35,3.37,37.5269033096472,-121.98806432468228,natural
2852506,2.1,2.19,2.49,0.11,48.92,94.25,1,23.52,42,2.53,39.77122353662234,-105.06433940151656,unknown
2853152,4.06,4.31,2.55,0.08,40.75,124.74,1,23.39,63,3.19,44.568465,-93.310447,unknown
2853700,1.6,5.75,0.39,0.34,68.72,107.51,2,15.26,77,6.87,53.18888874355651,-6.765432814177005,natural
2854419,6.42,9.79,11.85,4.65,14.06,316.03,1,24.45,97,3.32,15.861044591272048,102.07364302502404,industrial
2855528,0.76,1.03,0.79,0.38,42.52,97.28,1,30.88,67,3.65,25.8584959,-80.2952983,natural
2856204,5.15,6.0,2.21,0.38,35.24,255.38,1,24.8,95,1.88,15.971762558214657,104.63396983717334,unknown
2856334,1.59,1.9,1.42,0.35,35.4,204.2,1,23.01,95,0.81,20.192107282287857,99.92237810267108,natural
2857204,8.88,9.5,6.83,4.11,55.33,153.54,1,22.49,58,0.26,41.97603,-88.20921,industrial
2857335,1.27,2.74,0.96,0.19,29.87,107.31,1,33.82,58,1.41,29.73373,-95.25759,natural
2857420,0.76,1.13,2.41,0.45,47.68,109.75,1,18.44,79,5.43,48.249,16.451,unknown
2857820,6.81,7.71,3.89,0.48,36.13,317.54,1,23.82,96,1.55,16.350857980092687,104.57883941275776,unknown
2858173,3.06,4.17,6.0,1.8,12.77,231.06,1,24.98,89,1.05,14.687464929074752,102.798590332177,industrial
2858700,9.3,10.31,4.48,0.32,59.56,124.72,1,26.08,25,2.15,46.55108,-120.38185,unknown
2858701,9.3,10.31,4.48,0.32,59.56,124.72,1,26.08,25,2.15,46.55108,-120.38185,unknown
2858887,1.71,4.99,1.47,1.14,79.92,98.92,2,18.22,94,8.11,51.4357082,-0.962382,unknown
2859399,1.82,2.32,0.2,0.47,71.11,72.69,2,8.46,64,2.34,-27.607545,153.146081,natural
2859782,3.73,12.59,0.96,0.66,61.03,75.53,2,30.7,34,3.17,37.38181585604183,-122.07890209874884,natural
2860223,16.19,18.84,10.73,0.94,23.12,557.72,2,29.21,78,3.36,28.5500047,77.2431058,vehicular
2860818,11.57,12.29,2.02,0.27,81.78,105.57,2,31.1,24,0.99,46.15582,-119.03497,agricultural
2861423,7.13,9.56,6.22,1.83,26.63,299.36,1,24.92,94,2.72,15.512772846428138,103.1924975423704,industrial
2861424,7.81,23.13,0.58,0.65,79.14,76.76,2,33.82,42,4.77,33.921251,-118.319129,unknown
2862033,12.78,13.81,1.57,0.46,63.95,128.73,2,23.2,52,2.53,47.594214,21.64096,agricultural
2862784,1.49,4.7,2.02,1.42,84.57,98.21,2,18.37,90,6.97,51.460194,-0.150917,unknown
2863123,1.97,2.1,1.26,0.02,52.6,66.28,1,26.23,40,4.01,51.0332342792632,-114.09890652848304,natural
2863209,7.74,10.29,5.42,0.4,25.32,127.92,1,21.15,65,1.92,47.5541817411418,-121.88994282781432,unknown
2864336,5.38,11.51,2.39,0.52,45.69,104.44,1,17.49,93,5.23,48.7466667,-0.5683333,unknown
2864500,15.68,16.32,5.63,0.26,72.64,139.51,2,29.36,31,1.48,47.69431,-117.37217,vehicular
2864501,14.58,15.26,6.56,0.22,68.82,140.57,2,29.63,30,1.5,47.67375,-117.42023,vehicular
2864502,15.68,16.32,5.63,0.26,72.64,139.51,2,29.33,30,1.25,47.68323,-117.39115,vehicular
2864507,15.68,16.32,5.63,0.26,72.64,139.51,2,29.24,30,1.05,47.71046,-117.39897,vehicular
2865371,1.94,2.27,4.67,0.46,33.29,97.12,1,15.97,89,1.01,47.186782154114304,7.701578990572923,unknown
2866707,3.38,11.73,0.74,0.59,57.74,74.01,1,23.07,65,4.02,37.666039827457034,-122.49484964464634,natural
2866944,0.58,1.32,0.24,0.12,50.95,106.95,1,11.21,67,1.69,61.1202,-149.762,natural
2868408,3.92,4.39,5.79,3.47,54.61,127.96,1,21.36,39,2.93,40.48477,-80.09495,industrial
2868409,1.39,2.93,0.11,0.08,63.19,71.12,2,4.53,65,4.46,-27.090836,150.400418,natural
2868842,0.5,0.5,0.22,0.07,65.43,70.85,2,7.15,88,1.21,-43.5599449,172.6436133,natural
2871085,5.49,6.24,3.21,0.08,31.0,121.92,1,31.98,56,4.65,28.217929854024685,-80.72604768352191,unknown
2871295,5.49,6.24,3.21,0.08,31.0,121.92,1,31.98,56,4.65,28.21795003995139,-80.7259570201707,unknown
2872756,3.15,3.89,2.94,0.76,55.16,167.53,1,20.13,81,4.08,52.238607,20.990778,unknown
2873089,1.25,1.81,2.02,0.28,57.32,101.46,1,20.4,62,8.1,51.218352044676614,3.2048912311360485,unknown
2873095,1.27,2.74,0.96,0.19,29.87,107.31,1,33.84,56,1.83,29.67173,-95.36929,natural
2873096,1.27,2.74,0.96,0.19,29.87,107.31,1,33.84,56,1.83,29.67659,-95.37288,natural
2873228,3.35,3.53,1.83,0.62,65.78,109.45,2,20.45,44,2.98,46.76595,-84.03362,natural
2873312,3.6,11.78,1.1,0.69,61.17,76.4,2,30.89,36,3.17,37.41784084563873,-122.12977682478775,natural
2874879,1.15,1.4,0.27,0.08,48.73,98.39,1,18.59,85,6.02,-35.63386558517702,-59.77481854387068,natural
2875321,8.07,14.57,3.68,0.65,78.24,107.21,2,33.91,24,3.05,35.6152942,-119.7026069,unknown
2875447,11.84,14.51,11.69,1.5,27.62,209.08,2,17.0,87,3.36,46.40186999985891,13.010979999807162,vehicular
2876223,0.76,1.49,2.38,0.16,24.34,95.72,1,10.92,87,1.92,47.541079999763326,10.436549999653796,unknown
2876224,2.87,3.86,7.03,0.69,6.39,119.98,1,15.79,80,1.55,48.6775199997656,9.22940300012656,unknown
2876225,1.76,2.87,4.46,0.62,37.65,116.06,1,17.13,76,2.03,53.30740000010482,11.373299999648417,unknown
2876226,0.82,1.47,3.69,0.44,36.95,113.36,1,17.91,79,6.45,48.14124999953864,16.300082999567955,unknown
2876864,4.64,4.87,13.6,1.15,44.25,122.71,1,24.41,85,1.65,37.433297,129.19049599999997,unknown
2876865,4.64,4.87,13.6,1.15,44.25,122.71,1,24.41,85,1.65,37.433297,129.19049599999997,unknown
2876866,9.77,26.43,1.97,0.98,54.9,78.64,2,16.52,11,5.42,-14.806034,-71.414847,unknown
2876867,0.82,1.47,3.69,0.44,36.95,113.36,1,17.83,79,6.05,48.196789999276696,16.339839999608667,unknown
2876973,1.03,1.49,4.24,0.61,52.03,120.22,1,22.92,37,4.55,42.38643,-71.09431,unknown
2876974,1.46,2.37,1.77,0.27,63.86,102.17,2,20.08,59,4.13,51.111194,4.3623073,natural
2876975,3.13,3.76,2.8,0.7,54.68,167.98,1,20.41,81,4.06,52.207899,21.148612,unknown
2877111,7.39,23.05,0.44,0.51,75.95,77.94,2,33.42,46,3.84,32.5473,-117.03227,unknown
2877112,7.39,23.05,0.44,0.51,75.95,77.94,2,33.32,48,3.87,32.56193,-117.05775,unknown
2877113,7.39,23.05,0.44,0.51,75.95,77.94,2,33.32,48,3.87,32.56676,-117.06452,unknown
2877114,7.39,23.05,0.44,0.51,75.95,77.94,2,33.39,48,3.99,32.54631,-117.04527,unknown
2877115,7.39,23.05,0.44,0.51,75.95,77.94,2,33.32,48,3.87,32.55865,-117.04821,unknown
2877116,7.39,23.05,0.44,0.51,75.95,77.94,2,33.39,48,3.99,32.54931,-117.04225,unknown
2877117,7.39,23.05,0.44,0.51,75.95,77.94,2,32.92,46,3.72,32.56663,-117.01885,unknown
2877118,7.39,23.05,0.44,0.51,75.95,77.94,2,33.32,48,3.87,32.56513,-117.04539,unknown
2877975,131.19,131.21,22.84,2.38,55.18,896.42,5,21.24,54,11.57,62.45471,-114.35535,vehicular
2877979,2.86,3.1,2.49,0.3,21.45,255.34,1,24.17,98,4.71,18.172779557982327,103.17525478935896,unknown
2878674,0.72,1.84,0.28,0.21,78.45,84.41,2,9.78,88,2.23,-37.765431408016745,144.92159283860687,natural
2881925,1.2,1.5,2.1,0.76,53.39,111.61,1,19.26,78,0.99,49.2455395,16.5718145,unknown
2882018,1.71,4.99,1.47,1.14,79.92,98.92,2,18.18,94,8.11,51.446046,-0.94838,unknown
2882800,1.27,2.74,0.96,0.19,29.87,107.31,1,33.75,58,1.43,29.75842,-95.26696,natural
2882893,8.93,17.26,3.12,0.45,99.59,107.3,2,35.76,23,4.14,36.404889,-114.87988,unknown
2884100,1.24,1.63,4.93,0.72,52.72,107.25,1,19.5,69,5.02,52.41201712084536,5.297443642682735,unknown
2884264,5.21,5.96,1.62,0.99,79.21,123.25,2,23.94,39,3.78,38.77841,-75.86964,unknown
2884393,4.95,10.78,0.18,2.9,44.38,72.45,1,25.76,63,2.4,20.89992,-156.68121,industrial
2884394,4.95,10.78,0.18,2.9,44.38,72.45,1,25.76,63,2.4,20.89992,-156.68121,industrial
2884395,4.95,10.78,0.18,2.9,44.38,72.45,1,25.76,63,2.4,20.89992,-156.68121,industrial
2884396,4.95,10.78,0.18,2.9,44.38,72.45,1,25.76,63,2.4,20.90132,-156.68335,industrial
2884480,1.13,2.24,1.2,0.45,54.31,108.99,1,17.8,91,5.93,53.445,-2.21758,natural
2884565,1.13,2.24,1.2,0.45,54.31,108.99,1,17.8,91,5.93,53.4445,-2.21758,natural
2884782,7.86,8.12,4.84,0.04,48.52,111.88,1,25.3,22,3.63,42.2139331,-121.7236147,unknown
2887748,2.5,6.96,1.97,0.58,65.87,102.47,2,17.53,92,7.93,52.71311347169805,-1.3838661243430228,unknown
2889295,2.02,5.64,1.05,0.27,62.89,98.42,2,18.3,89,11.23,49.19244,-2.10078,natural
2889296,2.02,5.64,1.05,0.27,62.89,98.42,2,18.3,89,11.23,49.19031,-2.11092,natural
2889803,1.27,2.74,0.96,0.19,29.87,107.31,1,33.75,58,1.43,29.76351,-95.27499,natural
2890220,1.96,2.29,2.12,0.26,32.42,86.18,1,26.34,36,1.76,43.212988,-123.317353,unknown
2891221,3.24,3.4,3.43,0.42,54.56,102.02,1,24.74,40,3.57,40.20938,-104.82405,unknown
2891222,4.47,16.17,0.96,0.75,64.17,75.0,2,29.53,51,3.75,36.57268,-121.80505,natural
2892210,0.59,1.28,0.21,0.2,79.05,78.27,2,7.56,93,2.28,-37.05928,142.7799,natural
2894142,3.75,4.65,4.14,1.23,26.92,214.23,1,24.0,98,3.44,16.25802367972713,102.77506342533592,industrial
2894237,1.04,1.67,0.91,0.17,23.66,151.41,1,24.84,95,2.61,14.920165439073962,104.71185584158256,natural
2894459,1.84,5.18,3.72,2.38,20.27,164.39,1,28.42,89,1.46,14.78301413113346,100.64741702329812,industrial
2894935,34.96,44.42,1.91,5.79,151.91,160.73,4,30.11,58,1.22,35.687222,139.5225,industrial
2895188,5.96,18.68,0.08,0.49,67.17,66.87,2,23.03,53,4.73,-7.763269,-79.152083,unknown
2895357,1.06,1.17,2.27,0.26,63.3,74.36,2,29.05,34,5.35,53.540174945601024,-113.5235011562625,unknown
2895671,131.19,131.21,22.84,2.38,55.18,896.42,5,20.77,55,11.56,62.4404364135856,-114.36128254790498,vehicular
2896747,2.02,5.64,1.05,0.27,62.89,98.42,2,17.89,90,11.23,49.1966,-2.1585,natural
2896748,2.32,6.65,1.14,0.34,62.11,98.22,2,17.73,90,11.2,49.2071,-2.1735,natural
2896752,2.02,5.64,1.05,0.27,62.89,98.42,2,17.89,90,11.23,49.188,-2.1701,natural
2896753,2.32,6.65,1.14,0.34,62.11,98.22,2,17.81,90,11.16,49.2349,-2.1732,natural
2896756,2.02,5.64,1.05,0.27,62.89,98.42,2,17.94,89,11.16,49.1998,-2.0219,natural
2896758,2.02,5.64,1.05,0.27,62.89,98.42,2,18.33,89,11.15,49.1888,-2.0399,natural
2896760,2.09,6.27,1.05,0.32,64.15,97.07,2,17.65,90,11.06,49.2327,-2.2026,natural
2896761,2.32,6.65,1.14,0.34,62.11,98.22,2,17.73,90,11.2,49.213,-2.1821,natural
2896764,2.32,6.65,1.14,0.34,62.11,98.22,2,17.46,89,11.2,49.2331,-2.0898,natural
2896765,2.32,6.65,1.14,0.34,62.11,98.22,2,17.75,89,11.22,49.2197,-2.1145,natural
2896766,2.02,5.64,1.05,0.27,62.89,98.42,2,18.3,89,11.23,49.1928,-2.1086,natural
2896767,2.02,5.64,1.05,0.27,62.89,98.42,2,18.3,89,11.23,49.1921,-2.0998,natural
2896768,2.02,5.64,1.05,0.27,62.89,98.42,2,18.3,89,11.23,49.1838,-2.0955,natural
2896770,2.32,6.65,1.14,0.34,62.11,98.22,2,17.61,90,11.19,49.2457,-2.1387,natural
2896885,1.82,5.38,1.03,0.27,64.11,97.29,2,17.86,89,11.17,49.1881,-2.2148,natural
2896886,2.32,6.65,1.14,0.34,62.11,98.22,2,17.8,89,11.22,49.2141,-2.1413,natural
2897761,2.97,9.29,0.82,0.59,58.77,74.65,1,30.81,42,2.11,38.0778215,-122.5562582,natural
2898936,4.57,5.17,4.23,1.93,68.66,121.1,2,23.2,45,2.74,39.9459828,-84.16601,industrial
2900712,1.73,2.08,4.0,0.35,39.52,95.02,1,15.59,87,1.32,46.961811,7.449759,unknown
2903151,1.57,2.06,0.21,0.41,62.62,68.43,2,8.83,64,2.31,-27.34190938563575,152.9583434297736,natural
2903618,2.55,2.64,2.75,0.21,51.97,96.66,1,23.14,43,2.19,39.827094,-105.126318,unknown
2903996,4.32,5.04,10.08,1.78,46.63,159.24,1,24.2,35,2.97,40.708,-73.944,industrial
2904084,3.27,10.64,0.81,0.62,59.43,74.81,1,30.4,44,2.51,37.87895,-122.24729,natural
2904356,0.93,1.4,0.33,0.36,75.07,81.5,2,6.8,75,3.53,-33.893164,151.144515,natural
2904490,8.42,10.12,2.42,0.64,30.12,270.68,1,19.25,99,0.58,18.188941450430637,98.13689957660866,unknown
2905539,4.04,13.87,0.93,0.69,64.21,75.81,2,30.64,36,2.14,36.97669,-121.86242,natural
2905540,4.28,14.74,0.96,0.73,67.68,76.6,2,30.83,39,3.96,36.7753,-121.66755,natural
2905583,4.95,10.78,0.18,2.9,44.38,72.45,1,25.76,63,2.4,20.90467,-156.68404,industrial
2905670,7.83,21.85,0.5,0.62,81.34,79.18,2,34.19,28,4.74,34.10001767516243,-118.1255146382581,unknown
2906640,0.5,0.53,1.04,0.08,29.93,103.48,1,14.85,90,1.09,46.68231,-68.01611,natural
2906641,0.54,0.68,3.94,0.26,29.22,112.32,1,20.29,59,3.66,44.08976,-70.21443,unknown
2906642,0.73,0.91,7.5,1.16,30.07,136.83,1,18.92,57,3.47,44.81764,-68.77176,industrial
2907306,4.93,6.88,5.75,0.24,27.03,118.13,1,18.28,70,1.15,47.68657,-122.38591,unknown
2907565,3.88,4.34,2.28,0.04,18.92,101.75,1,17.19,83,2.5,46.42984855,16.32181182,unknown
2907566,2.29,2.4,0.6,0.06,41.4,107.1,1,17.65,95,2.62,45.47921465,17.04067788,natural
2907567,2.29,2.4,0.6,0.06,41.4,107.1,1,17.33,96,2.16,45.41260462,17.16394242,natural
2907568,3.17,3.48,0.93,0.09,13.21,91.53,1,17.25,91,2.3,45.25937738,18.25474655,natural
2907569,4.03,4.27,0.99,0.02,16.5,98.95,1,17.87,91,1.43,46.02476955,15.90198897,natural
2907570,4.03,4.27,0.99,0.02,16.5,98.95,1,17.6,91,1.47,46.01798342,15.9396097,natural
2907571,2.29,2.51,1.13,0.15,71.52,114.93,2,17.99,93,0.61,45.29508497,15.97712942,natural
2907572,2.55,2.72,1.18,0.07,29.28,105.06,1,17.81,88,2.1,46.02445167,16.54620207,natural
2908059,3.35,3.52,0.72,0.16,18.06,187.27,1,26.71,95,1.03,18.962544060773418,98.91557422011076,natural
2908855,0.76,1.09,1.04,0.46,42.51,99.8,1,30.61,74,0.67,25.557036,-80.340697,natural
2908861,8.3,8.97,2.51,2.21,78.14,122.45,2,27.07,36,2.73,38.320229,-85.779915,industrial
2908863,2.87,3.41,2.9,0.8,41.22,117.07,1,23.25,91,3.45,33.14343076306245,-97.12018490735166,unknown
2909063,1.15,1.29,2.64,0.34,64.91,76.62,2,29.0,34,5.59,53.5465842,-113.2959945,unknown
2909413,0.53,0.96,0.22,0.15,23.11,78.77,1,27.92,75,3.26,13.4054598,100.9875579,natural
2911868,8.4,11.35,1.85,1.2,62.44,113.35,2,24.94,38,5.56,43.9343,26.1129,unknown
2912858,1.26,3.73,0.56,0.46,28.05,80.98,1,29.25,78,3.83,12.740953304194278,101.28107571423836,natural
2913592,2.98,3.39,0.17,0.07,61.42,104.66,2,31.53,55,5.47,28.06786,-82.4236,natural
2913749,5.02,5.95,4.94,0.69,47.11,127.06,1,21.45,43,0.91,42.28397,-83.74651,unknown
2913750,5.02,5.95,4.94,0.69,47.11,127.06,1,21.31,43,0.82,42.28117,-83.77783,unknown
2913899,3.5,4.74,4.51,0.16,28.14,111.85,1,20.57,67,1.01,45.8724587,-122.6684063,unknown
2914024,6.66,20.99,1.29,0.97,77.85,76.23,2,31.37,39,4.25,34.9754,-120.4374,unknown
2914454,3.6,11.78,1.1,0.69,61.17,76.4,2,30.5,35,3.11,37.41268564666114,-122.16152776128014,natural
2914675,0.86,1.13,2.76,0.08,18.26,93.82,1,16.57,83,2.32,48.011240402039554,14.396925297261548,unknown
2915515,3.73,3.76,2.5,0.08,36.92,131.29,1,22.02,70,7.27,42.74749,-97.92823,unknown
2915516,3.73,3.76,2.5,0.08,36.92,131.29,1,22.02,70,7.27,42.74749,-97.92823,unknown
2915828,0.55,0.57,0.71,0.2,63.59,106.02,2,13.99,65,2.31,61.906034,6.711104,natural
2917796,4.68,6.12,5.81,0.28,36.22,121.5,1,21.5,63,1.6,45.62061338742629,-122.47524256527326,unknown
2917797,2.67,8.17,0.92,0.59,57.92,74.65,1,30.92,29,3.4,38.50113,-122.99817,natural
2917798,2.59,7.28,1.06,0.64,58.78,74.99,1,30.93,24,3.17,38.8044,-123.01825,natural
2919260,3.5,3.76,2.56,0.09,43.85,120.01,1,23.7,80,3.54,44.13619,-93.98103,unknown
2919306,7.19,8.55,2.63,0.76,47.17,114.27,1,28.28,40,3.38,34.08403536984252,-84.27822869486486,unknown
2919681,10.66,14.29,3.41,0.33,86.35,117.57,2,34.68,24,2.46,35.848831,-119.38804,agricultural
2919686,10.66,14.29,3.41,0.33,86.35,117.57,2,34.68,24,2.46,35.854701,-119.390205,agricultural
2920397,3.67,4.83,6.63,1.85,13.37,251.52,1,24.87,90,1.66,14.829779036752797,102.83396922482842,industrial
2920561,1.53,2.97,1.84,0.79,75.76,115.72,2,15.18,95,0.53,59.901395,10.588389,unknown
2921216,9.61,22.21,0.14,0.11,13.96,226.66,2,32.8,35,1.94,15.3721,28.3452,unknown
2923362,7.75,23.01,0.52,0.59,78.41,78.66,2,34.13,38,3.91,33.6318,-117.69719,unknown
2923949,3.33,4.39,4.07,0.18,29.63,109.02,1,21.84,63,1.58,45.552272,-122.627171,unknown
2924115,0.85,1.43,4.76,0.38,42.85,105.44,1,18.84,72,2.93,52.9060816,6.2898058,unknown
2924888,5.74,10.97,7.24,1.44,50.44,156.26,1,24.1,36,3.28,39.9374,-75.163134,industrial
